time,Open,High,Low,Close,Volume
2025-03-24 17:12:00,392.97,393.03,392.88,392.93,48
2025-03-24 17:13:00,392.92,393.07,392.89,393.02,22
2025-03-24 17:14:00,393.08,393.08,392.79,392.9,28
2025-03-24 17:15:00,392.9,392.96,392.82,392.9,25
2025-03-24 17:16:00,392.89,392.95,392.82,392.91,28
2025-03-24 17:17:00,392.96,393.12,392.92,392.99,32
2025-03-24 17:18:00,392.98,393.0,392.88,392.89,18
2025-03-24 17:19:00,392.88,392.95,392.83,392.85,24
2025-03-24 17:20:00,392.91,392.93,392.69,392.84,22
2025-03-24 17:21:00,392.83,393.16,392.82,392.85,34
2025-03-24 17:22:00,392.87,393.1,392.84,392.99,37
2025-03-24 17:23:00,393.0,393.0,392.69,392.71,60
2025-03-24 17:24:00,392.71,392.96,392.68,392.91,23
2025-03-24 17:25:00,392.9,392.92,392.85,392.9,24
2025-03-24 17:26:00,392.91,393.09,392.86,392.93,32
2025-03-24 17:27:00,392.88,392.92,392.81,392.82,23
2025-03-24 17:28:00,392.82,393.09,392.79,393.09,24
2025-03-24 17:29:00,393.08,393.08,392.92,392.98,31
2025-03-24 17:30:00,392.98,392.98,392.84,392.88,33
2025-03-24 17:31:00,392.84,392.9,392.7,392.73,26
2025-03-24 17:32:00,392.76,392.84,392.73,392.74,20
2025-03-24 17:33:00,392.78,392.88,392.73,392.83,23
2025-03-24 17:34:00,392.81,392.97,392.77,392.97,23
2025-03-24 17:35:00,393.0,393.14,392.9,392.94,32
2025-03-24 17:36:00,392.92,392.93,392.8,392.8,17
2025-03-24 17:37:00,392.81,392.83,392.68,392.73,18
2025-03-24 17:38:00,392.75,392.76,392.55,392.55,31
2025-03-24 17:39:00,392.57,392.68,392.31,392.34,48
2025-03-24 17:40:00,392.34,392.84,392.32,392.84,35
2025-03-24 17:41:00,392.85,393.07,392.85,392.89,30
2025-03-24 17:42:00,392.87,392.96,392.82,392.93,33
2025-03-24 17:43:00,392.96,393.3,392.87,393.2,49
2025-03-24 17:44:00,393.2,393.28,393.06,393.08,53
2025-03-24 17:45:00,393.07,393.16,393.02,393.02,32
2025-03-24 17:46:00,393.04,393.05,392.82,393.05,48
2025-03-24 17:47:00,393.05,393.1,392.96,393.01,29
2025-03-24 17:48:00,393.0,393.0,392.88,392.91,15
2025-03-24 17:49:00,392.93,392.93,392.84,392.87,17
2025-03-24 17:50:00,392.87,392.99,392.85,392.89,23
2025-03-24 17:51:00,392.9,393.11,392.9,392.99,21
2025-03-24 17:52:00,393.05,393.25,393.02,393.19,20
2025-03-24 17:53:00,393.19,393.28,393.19,393.27,11
2025-03-24 17:54:00,393.27,393.34,393.24,393.27,16
2025-03-24 17:55:00,393.26,393.35,393.25,393.27,19
2025-03-24 17:56:00,393.25,393.3,393.2,393.22,26
2025-03-24 17:57:00,393.22,393.24,393.07,393.13,20
2025-03-24 17:58:00,393.13,393.16,393.08,393.08,22
2025-03-24 17:59:00,393.08,393.1,392.89,392.89,23
2025-03-24 18:00:00,392.89,392.98,392.87,392.96,19
2025-03-24 18:01:00,392.96,392.97,392.67,392.67,24
2025-03-24 18:02:00,392.65,392.81,392.55,392.81,22
2025-03-24 18:03:00,392.82,393.06,392.82,392.9,31
2025-03-24 18:04:00,392.91,393.01,392.78,392.81,34
2025-03-24 18:05:00,392.78,393.01,392.77,393.01,26
2025-03-24 18:06:00,393.05,393.32,392.99,393.14,33
2025-03-24 18:07:00,393.12,393.17,393.05,393.05,12
2025-03-24 18:08:00,393.07,393.07,392.95,393.01,18
2025-03-24 18:09:00,393.01,393.03,392.91,392.92,20
2025-03-24 18:10:00,392.9,392.91,392.76,392.79,34
2025-03-24 18:11:00,392.81,392.84,392.6,392.77,37
2025-03-24 18:12:00,392.79,392.82,392.67,392.77,26
2025-03-24 18:13:00,392.79,392.79,392.62,392.67,11
2025-03-24 18:14:00,392.69,392.71,392.58,392.69,25
2025-03-24 18:15:00,392.7,392.83,392.6,392.67,25
2025-03-24 18:16:00,392.68,392.75,392.64,392.73,30
2025-03-24 18:17:00,392.71,392.76,392.53,392.54,23
2025-03-24 18:18:00,392.46,392.67,392.41,392.65,39
2025-03-24 18:19:00,392.58,392.79,392.55,392.57,24
2025-03-24 18:20:00,392.56,392.71,392.56,392.7,21
2025-03-24 18:21:00,392.6,392.76,392.6,392.7,19
2025-03-24 18:22:00,392.69,392.83,392.69,392.77,42
